STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,STATION_DESCRIPTIVE_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,Pexp,Y,Pnk,O,Location,Neighborhood,City
30185.0,N,Pulaski (Loop-bound),Pulaski,Pulaski (Orange Line),40960.0,True,False,False,False,False,False,False,False,False,True,"(41.799756, -87.724493)",Archer Heights,Chicago
30186.0,S,Pulaski (Midway-bound),Pulaski,Pulaski (Orange Line),40960.0,True,False,False,False,False,False,False,False,False,True,"(41.799756, -87.724493)",Archer Heights,Chicago
30029.0,W,Pulaski (54th/Cermak-bound),Pulaski,Pulaski (Pink Line),40150.0,True,False,False,False,False,False,False,False,True,False,"(41.853732, -87.724311)",North Lawndale,Chicago
30028.0,E,Pulaski (Loop-bound),Pulaski,Pulaski (Pink Line),40150.0,True,False,False,False,False,False,False,False,True,False,"(41.853732, -87.724311)",North Lawndale,Chicago
30180.0,W,Pulaski (Forest Pk-bound),Pulaski,Pulaski (Blue Line),40920.0,False,False,True,False,False,False,False,False,False,False,"(41.873797, -87.725663)",Garfield Park,Chicago
30179.0,E,Pulaski (O'Hare-bound),Pulaski,Pulaski (Blue Line),40920.0,False,False,True,False,False,False,False,False,False,False,"(41.873797, -87.725663)",Garfield Park,Chicago
30005.0,E,Pulaski (63rd-bound),Pulaski,Pulaski (Green Line),40030.0,True,False,False,True,False,False,False,False,False,False,"(41.885412, -87.725404)",Garfield Park,Chicago
30006.0,W,Pulaski (Harlem-bound),Pulaski,Pulaski (Green Line),40030.0,True,False,False,True,False,False,False,False,False,False,"(41.885412, -87.725404)",Garfield Park,Chicago
30007.0,N,Quincy/Wells (Inner Loop),Quincy/Wells,"Quincy/Wells (Brown, Orange, Purple & Pink Lines)",40040.0,False,False,False,False,False,False,True,False,True,True,"(41.878723, -87.63374)",Chicago Loop,Chicago
30008.0,S,Quincy/Wells (Outer Loop),Quincy/Wells,"Quincy/Wells (Brown, Orange, Purple & Pink Lines)",40040.0,False,False,False,False,True,False,False,False,False,False,"(41.878723, -87.63374)",Chicago Loop,Chicago
30093.0,W,Racine (Forest Pk-bound),Racine,Racine (Blue Line),40470.0,False,False,True,False,False,False,False,False,False,False,"(41.87592, -87.659458)",Near West Side,Chicago
30092.0,E,Racine (O'Hare-bound),Racine,Racine (Blue Line),40470.0,False,False,True,False,False,False,False,False,False,False,"(41.87592, -87.659458)",Near West Side,Chicago
30297.0,N,Oakton-Skokie (Dempster-Skokie-bound),Oakton-Skokie,Oakton-Skokie (Yellow Line),41680.0,True,False,False,False,False,False,False,True,False,False,"(42.02624348, -87.74722084)",NA,Skokie
30119.0,E,Ridgeland (63rd-bound),Ridgeland,Ridgeland (Green Line),40610.0,False,False,False,True,False,False,False,False,False,False,"(41.887159, -87.783661)",NA,Oak Park
30120.0,W,Ridgeland (Harlem-bound),Ridgeland,Ridgeland (Green Line),40610.0,False,False,False,True,False,False,False,False,False,False,"(41.887159, -87.783661)",NA,Oak Park
30195.0,N,Rockwell (Kimball-bound),Rockwell,Rockwell (Brown Line),41010.0,True,False,False,False,True,False,False,False,False,False,"(41.966115, -87.6941)",Ravenswood Gardens,Chicago
30196.0,S,Rockwell (Loop-bound),Rockwell,Rockwell (Brown Line),41010.0,True,False,False,False,True,False,False,False,False,False,"(41.966115, -87.6941)",Ravenswood Gardens,Chicago
30172.0,S,O'Hare (Forest Pk-bound),O'Hare,O'Hare (Blue Line),40890.0,True,False,True,False,False,False,False,False,False,False,"(41.97766526, -87.90422307)",O'Hare,Chicago
30080.0,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)",41400.0,True,False,False,True,False,False,False,False,False,True,"(41.867405, -87.62659)",Chicago Loop,Chicago
30160.0,S,Rosemont (Forest Pk-bound),Rosemont,Rosemont (Blue Line),40820.0,True,False,True,False,False,False,False,False,False,False,"(41.983507, -87.859388)",NA,Rosemont
30159.0,N,Rosemont (O'Hare-bound),Rosemont,Rosemont (Blue Line),40820.0,True,False,True,False,False,False,False,False,False,False,"(41.983507, -87.859388)",NA,Rosemont
30155.0,N,Sedgwick (Kimball-Linden-bound),Sedgwick,Sedgwick (Brown & Purple Lines),40800.0,True,False,False,False,True,False,True,False,False,False,"(41.910409, -87.639302)",Near North Side,Chicago
30156.0,S,Sedgwick (Loop-bound),Sedgwick,Sedgwick (Brown & Purple Lines),40800.0,True,False,False,False,True,False,True,False,False,False,"(41.910409, -87.639302)",Near North Side,Chicago
30017.0,S,Sheridan (95th-bound),Sheridan,Sheridan (Red Line),40080.0,False,True,False,False,False,False,False,False,False,False,"(41.953775, -87.654929)",Lake View East,Chicago
30016.0,N,Sheridan (Howard-bound),Sheridan,Sheridan (Red Line),40080.0,False,True,False,False,False,False,False,False,False,False,"(41.953775, -87.654929)",Lake View East,Chicago
30293.0,N,Sheridan (Howard-Linden-bound),Sheridan,Sheridan (Red Line),40080.0,False,False,False,False,False,False,False,False,False,False,"(41.953775, -87.654929)",Lake View East,Chicago
30294.0,S,Sheridan (Loop-bound),Sheridan,Sheridan (Red Line),40080.0,False,False,False,False,False,False,False,False,False,False,"(41.953775, -87.654929)",Lake View East,Chicago
30164.0,S,South Blvd (Howard-Loop-bound),South Boulevard,South Boulevard (Purple Line),40840.0,False,False,False,False,False,True,True,False,False,False,"(42.027612, -87.678329)",NA,Evanston
30163.0,N,South Blvd (Linden-bound),South Boulevard,South Boulevard (Purple Line),40840.0,False,False,False,False,False,True,True,False,False,False,"(42.027612, -87.678329)",NA,Evanston
30070.0,N,Southport (Kimball-bound),Southport,Southport (Brown Line),40360.0,True,False,False,False,True,False,False,False,False,False,"(41.943744, -87.663619)",Lake View,Chicago
30071.0,S,Southport (Loop-bound),Southport,Southport (Brown Line),40360.0,True,False,False,False,True,False,False,False,False,False,"(41.943744, -87.663619)",Lake View,Chicago
30037.0,S,Sox-35th (95th-bound),Sox-35th,Sox-35th (Red Line),40190.0,True,True,False,False,False,False,False,False,False,False,"(41.831191, -87.630636)",Armour Square,Chicago
30036.0,N,Sox-35th (Howard-bound),Sox-35th,Sox-35th (Red Line),40190.0,True,True,False,False,False,False,False,False,False,False,"(41.831191, -87.630636)",Armour Square,Chicago
30050.0,E,State/Lake (Inner Loop),State/Lake,"State/Lake (Brown, Green, Orange, Pink & Purple Lines)",40260.0,False,False,False,True,False,False,True,False,True,True,"(41.88574, -87.627835)",Chicago Loop,Chicago
30051.0,W,State/Lake (Outer Loop),State/Lake,"State/Lake (Brown, Green, Orange, Pink & Purple Lines)",40260.0,False,False,False,True,True,False,False,False,False,False,"(41.88574, -87.627835)",Chicago Loop,Chicago
30170.0,S,Thorndale (95th-bound),Thorndale,Thorndale (Red Line),40880.0,False,True,False,False,False,False,False,False,False,False,"(41.990259, -87.659076)",Edgewater,Chicago
30169.0,N,Thorndale (Howard-bound),Thorndale,Thorndale (Red Line),40880.0,False,True,False,False,False,False,False,False,False,False,"(41.990259, -87.659076)",Edgewater,Chicago
30069.0,W,UIC-Halsted (Forest Pk-bound),UIC-Halsted,UIC-Halsted (Blue Line),40350.0,True,False,True,False,False,False,False,False,False,False,"(41.875474, -87.649707)",Near West Side,Chicago
30068.0,E,UIC-Halsted (O'Hare-bound),UIC-Halsted,UIC-Halsted (Blue Line),40350.0,True,False,True,False,False,False,False,False,False,False,"(41.875474, -87.649707)",Near West Side,Chicago
30027.0,S,Dempster-Skokie (Howard-bound),Dempster-Skokie,Dempster-Skokie  (Yellow Line),40140.0,True,False,False,False,False,False,False,True,False,False,"(42.038951, -87.751919)",NA,Skokie
30141.0,N,Washington/Wells (Inner Loop),Washington/Wells,"Washington/Wells (Brown, Orange, Purple & Pink Lines)",40730.0,True,False,False,False,False,False,True,False,True,True,"(41.882695, -87.63378)",Chicago Loop,Chicago
30142.0,S,Washington/Wells (Outer Loop),Washington/Wells,"Washington/Wells (Brown, Orange, Purple & Pink Lines)",40730.0,True,False,False,False,True,False,False,False,False,False,"(41.882695, -87.63378)",Chicago Loop,Chicago
30231.0,N,Wellington (Kimball-Linden-bound),Wellington,Wellington (Brown & Purple Lines),41210.0,True,False,False,False,True,False,True,False,False,False,"(41.936033, -87.653266)",Lake View East,Chicago
30232.0,S,Wellington (Loop-bound),Wellington,Wellington (Brown & Purple Lines),41210.0,True,False,False,False,True,False,True,False,False,False,"(41.936033, -87.653266)",Lake View East,Chicago
30060.0,N,Western (Loop-bound),Western,Western (Orange Line),40310.0,True,False,False,False,False,False,False,False,False,True,"(41.804546, -87.684019)",South Side,Chicago
30061.0,S,Western (Midway-bound),Western,Western (Orange Line),40310.0,True,False,False,False,False,False,False,False,False,True,"(41.804546, -87.684019)",South Side,Chicago
30144.0,W,Western (54th/Cermak-bound),Western,Western (Pink Line),40740.0,True,False,False,False,False,False,False,False,True,False,"(41.854225, -87.685129)",Lower West Side,Chicago
30143.0,E,Western (Loop-bound),Western,Western (Pink Line),40740.0,True,False,False,False,False,False,False,False,True,False,"(41.854225, -87.685129)",Lower West Side,Chicago
30269.0,N,Roosevelt (Howard-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)",41400.0,True,True,False,False,False,False,False,False,False,False,"(41.867368, -87.627402)",Chicago Loop,Chicago
30081.0,S,Roosevelt (Midway-63rd-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)",41400.0,True,False,False,True,False,False,False,False,False,True,"(41.867405, -87.62659)",Chicago Loop,Chicago
30073.0,S,Washington (Forest Pk-bound),Washington,Washington (Blue Line),40370.0,False,False,True,False,False,False,False,False,False,False,"(41.883164, -87.62944)",Chicago Loop,Chicago
30072.0,N,Washington (O'Hare-bound),Washington,Washington (Blue Line),40370.0,False,False,True,False,False,False,False,False,False,False,"(41.883164, -87.62944)",Chicago Loop,Chicago
30283.0,N,Western (Kimball-bound),Western,Western (Brown Line),41480.0,True,False,False,False,True,False,False,False,False,False,"(41.966163, -87.688502)",Lincoln Square,Chicago
30284.0,S,Western (Loop-bound),Western,Western (Brown Line),41480.0,True,False,False,False,True,False,False,False,False,False,"(41.966163, -87.688502)",Lincoln Square,Chicago
30140.0,W,Cottage Grove (Harlem-bound),Cottage Grove,Cottage Grove (Green Line),40720.0,True,False,False,True,False,False,False,False,False,False,"(41.780309, -87.605857)",Woodlawn,Chicago
30121.0,N,Clark/Division (Howard-bound),Clark/Division,Clark/Division (Red Line),40630.0,True,True,False,False,False,False,False,False,False,False,"(41.90392, -87.631412)",Rush & Division,Chicago
30276.0,S,87th (95th-bound),87th,87th (Red Line),41430.0,True,True,False,False,False,False,False,False,False,False,"(41.735372, -87.624717)",South Side,Chicago
30026.0,N,Dempster-Skokie (Arrival),Dempster-Skokie,Dempster-Skokie  (Yellow Line),40140.0,True,False,False,False,False,False,False,True,False,False,"(42.038951, -87.751919)",NA,Skokie
30298.0,S,Oakton-Skokie (Howard-bound),Oakton-Skokie,Oakton-Skokie (Yellow Line),41680.0,True,False,False,False,False,False,False,True,False,False,"(42.02624348, -87.74722084)",NA,Skokie
30210.0,S,47th (63rd-bound),47th,47th (Green Line),41080.0,True,False,False,True,False,False,False,False,False,False,"(41.809209, -87.618826)",Bronzeville,Chicago
30209.0,N,47th (Harlem-bound),47th,47th (Green Line),41080.0,True,False,False,True,False,False,False,False,False,False,"(41.809209, -87.618826)",Bronzeville,Chicago
30238.0,S,47th (95th-bound),47th,47th (Red Line),41230.0,True,True,False,False,False,False,False,False,False,False,"(41.810318, -87.63094)",Fuller Park,Chicago
30237.0,N,47th (Howard-bound),47th,47th (Red Line),41230.0,True,True,False,False,False,False,False,False,False,False,"(41.810318, -87.63094)",Fuller Park,Chicago
30175.0,N,"Howard (Linden, Skokie-bound)",Howard,"Howard (Red, Purple & Yellow Lines)",40900.0,True,False,False,False,False,True,True,True,False,False,"(42.019063, -87.672892)",Rogers Park,Chicago
30111.0,N,California (O'Hare-bound),California,California (Blue Line),40570.0,False,False,True,False,False,False,False,False,False,False,"(41.921939, -87.69689)",Logan Square,Chicago
30112.0,S,California (Forest Pk-bound),California,California  (Blue Line),40570.0,False,False,True,False,False,False,False,False,False,False,"(41.921939, -87.69689)",Logan Square,Chicago
30271.0,N,Chicago (O'Hare-bound),Chicago,Chicago (Blue Line),41410.0,False,False,True,False,False,False,False,False,False,False,"(41.896075, -87.655214)",West Town,Chicago
30138.0,S,Chicago (Loop-bound),Chicago,Chicago (Brown & Purple Lines),40710.0,True,False,False,False,True,False,True,False,False,False,"(41.89681, -87.635924)",Near North,Chicago
30137.0,N,Chicago (Kimball-Linden-bound),Chicago,Chicago (Brown & Purple Lines),40710.0,True,False,False,False,True,False,True,False,False,False,"(41.89681, -87.635924)",Near North,Chicago
30280.0,S,Chicago (95th-bound),Chicago,Chicago (Red Line),41450.0,True,True,False,False,False,False,False,False,False,False,"(41.896671, -87.628176)",River North,Chicago
30279.0,N,Chicago (Howard-bound),Chicago,Chicago (Red Line),41450.0,True,True,False,False,False,False,False,False,False,False,"(41.896671, -87.628176)",River North,Chicago
30272.0,S,Chicago (Forest Pk-bound),Chicago,Chicago (Blue Line),41410.0,False,False,True,False,False,False,False,False,False,False,"(41.896075, -87.655214)",West Town,Chicago
30178.0,S,63rd (95th-bound),63rd,63rd (Red Line),40910.0,True,True,False,False,False,False,False,False,False,False,"(41.780536, -87.630952)",Englewood,Chicago
30177.0,N,63rd (Howard-bound),63rd,63rd (Red Line),40910.0,True,True,False,False,False,False,False,False,False,False,"(41.780536, -87.630952)",Englewood,Chicago
30223.0,N,Garfield (Howard-bound),Garfield,Garfield (Red Line),41170.0,True,True,False,False,False,False,False,False,False,False,"(41.79542, -87.631157)",Fuller Park,Chicago
30190.0,W,Harlem (Forest Pk Branch) (Terminal arrival),Harlem,Harlem (Blue Line - Forest Park Branch),40980.0,False,False,True,False,False,False,False,False,False,False,"(41.87349, -87.806961)",NA,Forest Park
30165.0,E,H.W. Library (Outer Loop),Harold Washington Library-State/Van Buren,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink Lines)",40850.0,True,False,False,False,True,False,False,False,False,False,"(41.876862, -87.628196)",Chicago Loop,Chicago
30130.0,S,Western (O'Hare Branch) (Forest Pk-bound),Western,Western (Blue Line - O'Hare Branch),40670.0,True,False,True,False,False,False,False,False,False,False,"(41.916157, -87.687364)",Bucktown,Chicago
30289.0,N,Lake (Howard-bound),Lake,Lake (Red Line),41660.0,True,True,False,False,False,False,False,False,False,False,"(41.884809, -87.627813)",Chicago Loop,Chicago
30270.0,S,Roosevelt (95th-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)",41400.0,True,True,False,False,False,False,False,False,False,False,"(41.867368, -87.627402)",Chicago Loop,Chicago
30171.0,N,O'Hare (Terminal Arrival),O'Hare,O'Hare (Blue Line),40890.0,True,False,True,False,False,False,False,False,False,False,"(41.97766526, -87.90422307)",O'Hare,Chicago
30042.0,E,Western (Forest Pk Branch) (O'Hare-bound),Western,Western (Blue Line - Forest Park Branch),40220.0,False,False,True,False,False,False,False,False,False,False,"(41.875478, -87.688436)",Near West Side,Chicago
30043.0,W,Western (Forest Pk Branch) (Forest Pk-bound),Western,Western (Blue Line - Forest Park Branch),40220.0,False,False,True,False,False,False,False,False,False,False,"(41.875478, -87.688436)",Near West Side,Chicago
30129.0,N,Western (O'Hare Branch) (O'Hare-bound),Western,Western (Blue Line - O'Hare Branch),40670.0,True,False,True,False,False,False,False,False,False,False,"(41.916157, -87.687364)",Bucktown,Chicago
30381.0,N,Cermak-McCormick Place (Harlem-bound),Cermak-McCormick Place,Cermak-McCormick Place (Green Line),41690.0,True,False,False,True,False,False,False,False,False,False,"(41.853115, -87.626402)",Near South Side,Chicago
30382.0,S,Cermak-McCormick Place (63rd-bound),Cermak-McCormick Place,Cermak-McCormick Place (Green Line),41690.0,True,False,False,True,False,False,False,False,False,False,"(41.853115, -87.626402)",Near South Side,Chicago
30386.0,N,Wilson (Linden-bound),Wilson,Wilson (Red & Purple Lines),40540.0,True,False,False,False,False,False,True,False,False,False,"(41.964273, -87.657588)",Uptown,Chicago
30240.0,S,Addison (Forest Pk-bound),Addison,Addison (Blue Line),41240.0,True,False,True,False,False,False,False,False,False,False,"(41.94738, -87.71906)",Irving Park,Chicago
30105.0,N,Wilson (Howard-bound),Wilson,Wilson (Red & Purple Lines),40540.0,True,True,False,False,False,False,False,False,False,False,"(41.964273, -87.657588)",Uptown,Chicago
30384.0,S,Washington/Wabash (Inner Loop),Washington/Wabash,"Washington/Wabash (Brown, Green, Orange, Purple & Pink Lines)",41700.0,True,False,False,True,False,False,True,False,True,True,"(41.88322, -87.626189)",Chicago Loop,Chicago
30122.0,S,Clark/Division (95th-bound),Clark/Division,Clark/Division (Red Line),40630.0,True,True,False,False,False,False,False,False,False,False,"(41.90392, -87.631412)",Rush & Division,Chicago
30239.0,N,Addison (O'Hare-bound),Addison,Addison (Blue Line),41240.0,True,False,True,False,False,False,False,False,False,False,"(41.94738, -87.71906)",Irving Park,Chicago
30106.0,S,Wilson (95th-bound),Wilson,Wilson (Red & Purple Lines),40540.0,True,True,False,False,False,False,False,False,False,False,"(41.964273, -87.657588)",Uptown,Chicago
30383.0,N,Washington/Wabash (Outer Loop),Washington/Wabash,"Washington/Wabash (Brown, Green, Orange, Purple & Pink Lines)",41700.0,True,False,False,True,True,False,False,False,False,False,"(41.88322, -87.626189)",Chicago Loop,Chicago
30385.0,S,Wilson (Loop-bound),Wilson,Wilson (Red & Purple Lines),40540.0,True,False,False,False,False,False,True,False,False,False,"(41.964273, -87.657588)",Uptown,Chicago
30033.0,W,Ashland (Harlem-54th/Cermak-bound),Ashland,Ashland (Green & Pink Lines),40170.0,True,False,False,True,False,False,False,False,True,False,"(41.885269, -87.666969)",West Loop,Chicago
30032.0,E,Ashland (Loop-63rd-bound),Ashland,Ashland (Green & Pink Lines),40170.0,True,False,False,True,False,False,False,False,True,False,"(41.885269, -87.666969)",West Loop,Chicago
,,,Washington/State (Closed),Washington/State (Closed),,,True,False,False,False,False,False,False,False,False,"(41.8837, -87.6278)",Chicago Loop,Chicago
,,,Randolph/Wabash (Closed),Randolph/Wabash (Closed),,,False,False,True,True,False,True,False,True,True,"(41.884431, -87.626149)",Chicago Loop,Chicago
,,,Madison/Wabash (Closed),Madison/Wabash (Closed),,,False,False,True,True,False,True,False,True,True,"(41.882023, -87.626098)",Chicago Loop,Chicago
,,,Homan (Closed),Homan (Closed),,,False,False,True,False,False,False,False,False,False,"(41.884914, -87.711327)",Garfield Park,Chicago
